datetime,indoor temp,outdoor temp,ac_energy_kWh,energy_waste_kWh,money_waste_AUD
2019-02-19 08:00,24.16,29.22657511,0.6694166667,0.6694166667,0.1673541667
2019-02-19 09:00,24.03583333,27.9559581,0.5996666667,0.5996666667,0.1499166667
2019-02-19 10:00,24.1625,27.21177111,0.5686666667,0.5686666667,0.1421666667
2019-02-19 11:00,24.3725,26.00866797,0.519,0.519,0.12975
2019-02-19 12:00,24.28333333,24.81300007,0.4548333333,0.4548333333,0.1137083333
2019-02-19 13:00,24.20666667,23.93146107,0.4069166667,0.4069166667,0.1017291667
2019-02-19 14:00,24.19666667,23.06424955,0.3630833333,0.3630833333,0.09077083333
2019-02-19 15:00,24.12916667,21.9079456,0.3305,0.3305,0.082625
2019-02-19 16:00,23.81416667,21.10200588,0.33575,0.33575,0.0839375
2019-02-19 17:00,23.405,21.54013748,0.3089166667,0.3089166667,0.07722916667
2019-02-19 18:00,23.2975,21.2401606,0.30775,0.30775,0.0769375
2019-02-19 19:00,24.075,21.03186446,0.35225,0.35225,0.0880625
2019-02-19 20:00,24.95166667,22.15454288,0.3731666667,0.2129166667,0.05322916667
2019-02-19 21:00,25.3625,22.76970919,0.4109166667,0,0
2019-02-19 22:00,25.5575,23.70845752,0.46325,0,0
2019-02-19 23:00,25.6425,25.16165868,0.5401666667,0,0
2019-02-20 00:00,25.66416667,25.97685189,0.5820833333,0,0
2019-02-20 01:00,25.69666667,27.1299342,0.6411666667,0,0
2019-02-20 02:00,25.69833333,28.33751395,0.70175,0,0
2019-02-20 03:00,25.7225,28.92219951,0.73225,0,0
2019-02-20 04:00,25.7325,29.8011335,0.7765833333,0,0
2019-02-20 05:00,25.64083333,29.79363396,0.77175,0,0
2019-02-20 06:00,25.42,30.11184159,0.7766666667,0,0
2019-02-20 07:00,24.86,29.50261981,0.718,0.4714166667,0.1178541667
2019-02-20 08:00,24.25166667,28.73628553,0.6495833333,0.6495833333,0.1623958333
2019-02-20 09:00,24.15583333,27.73013942,0.5943333333,0.5943333333,0.1485833333
2019-02-20 10:00,24.195,27.34383024,0.577,0.577,0.14425
2019-02-20 11:00,24.21833333,26.38484353,0.5301666667,0.5301666667,0.1325416667
2019-02-20 12:00,24.2075,24.76643578,0.44875,0.44875,0.1121875
2019-02-20 13:00,24.23583333,23.63909719,0.3936666667,0.3936666667,0.09841666667
2019-02-20 14:00,24.14166667,22.8891557,0.3616666667,0.3616666667,0.09041666667
2019-02-20 15:00,23.96083333,21.96645166,0.31975,0.31975,0.0799375
2019-02-20 16:00,23.7425,21.57534487,0.3173333333,0.3173333333,0.07933333333
2019-02-20 17:00,23.72833333,21.0609897,0.3335833333,0.3335833333,0.08339583333
2019-02-20 18:00,23.42666667,21.19544725,0.3126666667,0.3126666667,0.07816666667
2019-02-20 19:00,24.01916667,21.53404465,0.3314166667,0.3314166667,0.08285416667
2019-02-20 20:00,24.7325,21.95876443,0.3560833333,0.3560833333,0.08902083333
2019-02-20 21:00,25.12166667,22.79393135,0.3965,0.0325,0.008125
2019-02-20 22:00,25.30833333,23.44478193,0.4376666667,0,0
2019-02-20 23:00,25.4275,24.98422858,0.5205,0,0
2019-02-21 00:00,25.47416667,25.9596002,0.5716666667,0,0
2019-02-21 01:00,25.51,27.33000976,0.6418333333,0,0
2019-02-21 02:00,25.53666667,28.29713086,0.6916666667,0,0
2019-02-21 03:00,25.53833333,29.24637844,0.73925,0,0
2019-02-21 04:00,25.5325,29.69212345,0.76125,0,0
2019-02-21 05:00,25.50333333,29.35383731,0.7430833333,0,0
2019-02-21 06:00,25.2275,29.85092731,0.754,0,0
2019-02-21 07:00,24.2775,29.5965267,0.6938333333,0.6938333333,0.1734583333
2019-02-21 08:00,23.9925,29.08898835,0.6540833333,0.6540833333,0.1635208333
2019-02-21 09:00,24.02166667,28.42637087,0.6224166667,0.6224166667,0.1556041667
2019-02-21 10:00,23.99666667,27.18571334,0.559,0.559,0.13975
2019-02-21 11:00,24.02083333,26.11554081,0.5069166667,0.5069166667,0.1267291667
2019-02-21 12:00,23.97583333,24.93539573,0.4455833333,0.4455833333,0.1113958333
2019-02-21 13:00,23.7875,23.84041534,0.3813333333,0.3813333333,0.09533333333
2019-02-21 14:00,23.6225,22.94231653,0.3330833333,0.3330833333,0.08327083333
2019-02-21 15:00,23.68,21.89765735,0.3075833333,0.3075833333,0.07689583333
2019-02-21 16:00,23.61166667,21.37267233,0.3189166667,0.3189166667,0.07972916667
2019-02-21 17:00,23.4925,20.92603897,0.3329166667,0.3329166667,0.08322916667
2019-02-21 18:00,23.45833333,20.72178996,0.33675,0.33675,0.0841875
2019-02-21 19:00,24.04166667,21.46587736,0.3424166667,0.3424166667,0.08560416667
2019-02-21 20:00,24.67416667,21.69219858,0.36825,0.36825,0.0920625
2019-02-21 21:00,24.98583333,22.6187945,0.387,0.1865,0.046625
2019-02-21 22:00,25.14833333,23.47636163,0.4313333333,0,0
2019-02-21 23:00,25.22,25.36052013,0.5290833333,0,0
2019-02-22 00:00,25.24416667,26.06526546,0.5654166667,0,0
2019-02-22 01:00,25.22916667,26.88511221,0.60575,0,0
2019-02-22 02:00,25.21166667,27.8700704,0.6540833333,0,0
2019-02-22 03:00,25.24916667,29.26363737,0.72575,0,0
2019-02-22 04:00,25.25166667,29.5930708,0.74225,0,0
2019-02-22 05:00,25.255,30.05106811,0.7653333333,0,0
2019-02-22 06:00,25.25416667,29.80526327,0.7529166667,0,0
2019-02-22 07:00,24.69166667,29.93583615,0.7315,0.6078333333,0.1519583333
2019-02-22 08:00,24.31583333,28.73202045,0.6525,0.6525,0.163125
2019-02-22 09:00,24.18166667,28.1506867,0.6166666667,0.6166666667,0.1541666667
2019-02-22 10:00,24.10545455,27.35349479,0.573,0.573,0.14325
2019-02-22 11:00,24.20166667,26.05252926,0.51275,0.51275,0.1281875
2019-02-22 12:00,24.27333333,24.98910952,0.4631666667,0.4631666667,0.1157916667
2019-02-22 13:00,24.2825,23.71801625,0.3999166667,0.3999166667,0.09997916667
2019-02-22 14:00,24.185,22.89042074,0.3540833333,0.3540833333,0.08852083333
2019-02-22 15:00,24.28083333,22.19069019,0.3415,0.3415,0.085375
2019-02-22 16:00,24.25583333,21.15985461,0.355,0.355,0.08875
2019-02-22 17:00,23.985,21.12857359,0.3434166667,0.3434166667,0.08585416667
2019-02-22 18:00,23.70166667,21.23272972,0.3248333333,0.3248333333,0.08120833333
2019-02-22 19:00,24.20166667,21.25411844,0.3505833333,0.3505833333,0.08764583333
2019-02-22 20:00,24.77083333,22.03668453,0.3768333333,0.3768333333,0.09420833333
2019-02-22 21:00,25.015,22.60129141,0.3860833333,0.1534166667,0.03835416667
2019-02-22 22:00,25.09916667,23.6327834,0.4365,0,0
2019-02-22 23:00,25.15,24.84954517,0.4999166667,0,0
2019-02-23 00:00,25.15916667,26.24366168,0.57025,0,0
2019-02-23 01:00,25.12166667,27.31741613,0.6219166667,0,0
2019-02-23 02:00,25.11083333,28.30901794,0.6709166667,0,0
2019-02-23 03:00,25.10916667,28.85934332,0.6984166667,0,0
2019-02-23 04:00,25.06583333,29.91302132,0.749,0,0
2019-02-23 05:00,25.07333333,30.0626397,0.75675,0,0
2019-02-23 06:00,25.07083333,30.17534244,0.76225,0,0
2019-02-23 07:00,25.15083333,29.75805958,0.7454166667,0,0
2019-02-23 08:00,25.35333333,29.16758995,0.726,0,0
2019-02-23 09:00,25.40166667,28.34568647,0.6874166667,0,0
2019-02-23 10:00,25.56416667,27.2333836,0.64,0,0
2019-02-23 11:00,25.6725,26.33813266,0.6005833333,0,0
2019-02-23 12:00,25.7525,24.85685783,0.5305833333,0,0
2019-02-23 13:00,25.82166667,23.74290368,0.4783333333,0,0
2019-02-23 14:00,25.88666667,22.77252922,0.4369166667,0,0
2019-02-23 15:00,25.95166667,22.15414175,0.4259166667,0,0
2019-02-23 16:00,25.99090909,21.2096976,0.439,0,0
2019-02-23 17:00,26.015,21.52768293,0.43625,0,0
2019-02-23 18:00,26.06,21.07196265,0.4493333333,0,0
2019-02-23 19:00,26.01916667,21.32703331,0.4383333333,0,0
2019-02-23 20:00,25.99666667,22.04016452,0.43125,0,0
2019-02-23 21:00,25.92,22.79741768,0.4365,0,0
2019-02-23 22:00,25.7875,23.76352362,0.4776666667,0,0
2019-02-23 23:00,25.69416667,25.25955878,0.5475833333,0,0
2019-02-24 00:00,25.6175,25.94582436,0.5780833333,0,0
2019-02-24 01:00,25.56166667,27.21281383,0.6386666667,0,0
2019-02-24 02:00,25.5275,28.31695741,0.69225,0,0
2019-02-24 03:00,25.50666667,29.09064936,0.7299166667,0,0
2019-02-24 04:00,25.47083333,30.10836244,0.779,0,0
2019-02-24 05:00,25.44416667,30.14967972,0.77975,0,0
2019-02-24 06:00,25.43666667,29.81414769,0.7625833333,0,0
2019-02-24 07:00,25.4575,29.69406652,0.7575833333,0,0
2019-02-24 08:00,25.56666667,29.37293112,0.7470833333,0,0
2019-02-24 09:00,25.69916667,28.52735821,0.7113333333,0,0
2019-02-24 10:00,25.84833333,27.21952999,0.6535,0,0
2019-02-24 11:00,26.03083333,26.39765866,0.6213333333,0,0
2019-02-24 12:00,26.31083333,24.71304689,0.5510833333,0,0
2019-02-24 13:00,26.65,24.01090497,0.5329166667,0,0
2019-02-24 14:00,26.90166667,22.8781346,0.4889166667,0,0
2019-02-24 15:00,27.075,22.18729419,0.47175,0,0
2019-02-24 16:00,27.15416667,21.31345605,0.49275,0,0
2019-02-24 17:00,27.18833333,21.08335396,0.5070833333,0,0
2019-02-24 18:00,27.15166667,21.02389794,0.5116666667,0,0
2019-02-24 19:00,27.05916667,21.61534315,0.4813333333,0,0
2019-02-24 20:00,26.955,21.90505511,0.4773333333,0,0
2019-02-24 21:00,26.86166667,23.09692643,0.5024166667,0,0
2019-02-24 22:00,26.61583333,23.56016926,0.5088333333,0,0
2019-02-24 23:00,26.44166667,24.60508071,0.5524166667,0,0
2019-02-25 00:00,26.3275,25.68534734,0.6006666667,0,0
2019-02-25 01:00,26.21833333,26.93198386,0.6575833333,0,0
2019-02-25 02:00,26.13666667,28.44729811,0.72925,0,0
2019-02-25 03:00,26.08833333,29.27743359,0.7683333333,0,0
2019-02-25 04:00,26.03,29.65108938,0.7840833333,0,0
2019-02-25 05:00,26.01666667,30.05127457,0.8034166667,0,0
2019-02-25 06:00,25.80166667,30.155045,0.7978333333,0,0
2019-02-25 07:00,24.5625,29.6385778,0.7101666667,0.6470833333,0.1617708333
2019-02-25 08:00,24.26666667,28.53705801,0.6400833333,0.6400833333,0.1600208333
2019-02-25 09:00,24.42416667,28.44662749,0.6435833333,0.6435833333,0.1608958333
2019-02-25 10:00,24.425,27.3642419,0.5895,0.5895,0.147375
2019-02-25 11:00,24.39416667,26.08464007,0.524,0.524,0.131
2019-02-25 12:00,24.37333333,24.87287427,0.4623333333,0.4623333333,0.1155833333
2019-02-25 13:00,24.3225,23.72512676,0.4024166667,0.4024166667,0.1006041667
2019-02-25 14:00,24.255,22.76604607,0.3511666667,0.3511666667,0.08779166667
2019-02-25 15:00,24.14333333,22.09530889,0.34025,0.34025,0.0850625
2019-02-25 16:00,24.135,21.40117207,0.3471666667,0.3471666667,0.08679166667
2019-02-25 17:00,23.94416667,20.83544767,0.3565,0.3565,0.089125
2019-02-25 18:00,23.8025,21.21232077,0.3295833333,0.3295833333,0.08239583333
2019-02-25 19:00,24.3425,21.51996367,0.3468333333,0.3468333333,0.08670833333
2019-02-25 20:00,25.05416667,22.01270777,0.3741666667,0.1190833333,0.02977083333
2019-02-25 21:00,25.4075,22.43319451,0.399,0,0
2019-02-25 22:00,25.535,23.82196414,0.468,0,0
2019-02-25 23:00,25.57,24.82067122,0.5195833333,0,0
2019-02-26 00:00,25.55833333,25.83288833,0.5695833333,0,0
2019-02-26 01:00,25.53916667,27.42637735,0.64825,0,0
2019-02-26 02:00,25.53833333,28.20101133,0.6868333333,0,0
2019-02-26 03:00,25.52583333,28.71143134,0.712,0,0
2019-02-26 04:00,25.49666667,29.32935026,0.7413333333,0,0
2019-02-26 05:00,25.48416667,29.51703015,0.75,0,0
2019-02-26 06:00,25.4675,29.62330655,0.7545833333,0,0
2019-02-26 07:00,25.04083333,29.55161429,0.7295833333,0.3534166667,0.08835416667
2019-02-26 08:00,24.44083333,29.25864847,0.685,0.685,0.17125
2019-02-26 09:00,24.34083333,28.36284956,0.6351666667,0.6351666667,0.1587916667
2019-02-26 10:00,23.51833333,27.33943827,0.5429166667,0.5429166667,0.1357291667
2019-02-26 11:00,23.34416667,26.23732607,0.4791666667,0.4791666667,0.1197916667
2019-02-26 12:00,23.815,24.78708028,0.4301666667,0.4301666667,0.1075416667
2019-02-26 13:00,23.94166667,24.13603767,0.4039166667,0.4039166667,0.1009791667
2019-02-26 14:00,24.01,23.09340207,0.3551666667,0.3551666667,0.08879166667
2019-02-26 15:00,24,22.17888582,0.3411666667,0.3411666667,0.08529166667
2019-02-26 16:00,23.79166667,21.58050074,0.3125,0.3125,0.078125
2019-02-26 17:00,23.63,21.00803139,0.3310833333,0.3310833333,0.08277083333
2019-02-26 18:00,23.3175,20.73650177,0.329,0.329,0.08225
2019-02-26 19:00,23.9725,21.09985532,0.3445833333,0.3445833333,0.08614583333
2019-02-26 20:00,24.86166667,21.85157441,0.3711666667,0.27825,0.0695625
2019-02-26 21:00,25.23916667,22.71346458,0.4015833333,0,0
2019-02-26 22:00,25.4,23.76029449,0.4580833333,0,0
2019-02-26 23:00,25.49666667,24.89434606,0.5195833333,0,0
2019-02-27 00:00,25.51916667,25.92431429,0.5723333333,0,0
2019-02-27 01:00,25.55333333,27.2819688,0.64175,0,0
2019-02-27 02:00,25.55916667,28.08480282,0.6820833333,0,0
2019-02-27 03:00,25.53416667,29.03176611,0.72825,0,0
2019-02-27 04:00,25.50083333,29.52755482,0.7514166667,0,0
2019-02-27 05:00,25.34583333,29.90990168,0.7629166667,0,0
2019-02-27 06:00,25.13833333,30.0926565,0.7615,0,0
2019-02-27 07:00,24.6525,29.88714537,0.727,0.727,0.18175
2019-02-27 08:00,24.1375,29.16686679,0.6650833333,0.6650833333,0.1662708333
2019-02-27 09:00,24.0875,28.28869735,0.6188333333,0.6188333333,0.1547083333
2019-02-27 10:00,24.11333333,27.53598666,0.5826666667,0.5826666667,0.1456666667
2019-02-27 11:00,24.28083333,26.41473643,0.5348333333,0.5348333333,0.1337083333
2019-02-27 12:00,24.21833333,25.06757291,0.4643333333,0.4643333333,0.1160833333
2019-02-27 13:00,24.17083333,23.68567228,0.3928333333,0.3928333333,0.09820833333
2019-02-27 14:00,24.055,22.83859031,0.34625,0.34625,0.0865625
2019-02-27 15:00,23.96666667,21.89153229,0.32475,0.32475,0.0811875
2019-02-27 16:00,23.79833333,21.5731347,0.3175833333,0.3175833333,0.07939583333
2019-02-27 17:00,23.55083333,20.72367253,0.34125,0.34125,0.0853125
2019-02-27 18:00,23.43083333,20.96954308,0.3230833333,0.3230833333,0.08077083333
2019-02-27 19:00,24.08727273,21.11463309,0.3486363636,0.3486363636,0.08715909091
2019-02-27 20:00,24.87583333,21.74029354,0.374,0.278,0.0695
2019-02-27 21:00,25.25166667,22.77930499,0.407,0,0
2019-02-27 22:00,25.38,24.04592647,0.4713333333,0,0
2019-02-27 23:00,25.4525,24.66358998,0.5058333333,0,0
2019-02-28 00:00,25.5,26.04481464,0.5771666667,0,0
2019-02-28 01:00,25.52833333,27.24331371,0.6386666667,0,0
2019-02-28 02:00,25.5425,28.06692026,0.6805833333,0,0
2019-02-28 03:00,25.52916667,28.84615013,0.71875,0,0
2019-02-28 04:00,25.5175,29.60366942,0.7561666667,0,0
2019-02-28 05:00,25.4125,29.44384429,0.7428333333,0,0
2019-02-28 06:00,25.16333333,29.97419736,0.7569166667,0,0
2019-02-28 07:00,24.5925,29.67920314,0.7135,0.6548333333,0.1637083333
2019-02-28 08:00,24.1225,29.06403943,0.6594166667,0.6594166667,0.1648541667
2019-02-28 09:00,24.07083333,28.42466294,0.62475,0.62475,0.1561875
2019-02-28 10:00,24.04833333,27.14447349,0.5595833333,0.5595833333,0.1398958333
2019-02-28 11:00,24.04833333,26.10960465,0.508,0.508,0.127
2019-02-28 12:00,24.0075,25.17065157,0.459,0.459,0.11475
2019-02-28 13:00,23.88166667,23.51145703,0.3696666667,0.3696666667,0.09241666667
2019-02-28 14:00,23.79083333,23.03962712,0.3435,0.3435,0.085875
2019-02-28 15:00,23.72,22.2209211,0.3061666667,0.3061666667,0.07654166667
2019-02-28 16:00,23.76333333,21.22631636,0.327,0.327,0.08175
2019-02-28 17:00,23.66,21.17646349,0.3258333333,0.3258333333,0.08145833333
2019-02-28 18:00,23.36,21.05070385,0.31675,0.31675,0.0791875
2019-02-28 19:00,24.06833333,21.41875757,0.3389166667,0.3389166667,0.08472916667
2019-02-28 20:00,24.87416667,22.00547283,0.3641666667,0.2375,0.059375
2019-02-28 21:00,25.2225,22.68737542,0.39625,0,0
2019-02-28 22:00,25.39416667,23.5703389,0.44825,0,0
2019-02-28 23:00,25.51,24.75264754,0.5131,0,0
2019-03-01 00:00,25.55666667,18.71617504,0.542,0,0
2019-03-01 01:00,25.55916667,20.54770199,0.4505833333,0,0
2019-03-01 02:00,25.5275,20.92221395,0.4304166667,0,0
2019-03-01 03:00,25.535,21.89227482,0.3991666667,0,0
2019-03-01 04:00,25.51833333,22.698571,0.4109166667,0,0
2019-03-01 05:00,25.42916667,22.99973916,0.4214166667,0,0
2019-03-01 06:00,25.18833333,23.22210886,0.4205833333,0,0
2019-03-01 07:00,24.46333333,22.83057995,0.36675,0.3365,0.084125
2019-03-01 08:00,24.15083333,22.33836998,0.3354166667,0.3354166667,0.08385416667
2019-03-01 09:00,24.05583333,21.39422741,0.3390833333,0.3390833333,0.08477083333
2019-03-01 10:00,24.09,20.34950375,0.3871666667,0.3871666667,0.09679166667
2019-03-01 11:00,24.13916667,19.37359241,0.4385,0.4385,0.109625
2019-03-01 12:00,24.18083333,18.12197607,0.5030833333,0.5030833333,0.1257708333
2019-03-01 13:00,24.2575,16.62096634,0.5819166667,0.5819166667,0.1454791667
2019-03-01 14:00,24.1,16.01740539,0.6040833333,0.6040833333,0.1510208333
2019-03-01 15:00,23.96583333,14.94098259,0.6511666667,0.6511666667,0.1627916667
2019-03-01 16:00,23.80333333,14.44160812,0.668,0.668,0.167
2019-03-01 17:00,23.585,14.01795654,0.6785,0.6785,0.169625
2019-03-01 18:00,23.26083333,13.81678349,0.6721666667,0.6721666667,0.1680416667
2019-03-01 19:00,23.98583333,14.31146611,0.68375,0.68375,0.1709375
2019-03-01 20:00,24.78333333,14.90611715,0.6939166667,0.6939166667,0.1734791667
2019-03-01 21:00,25.1375,15.76844554,0.6683333333,0,0
2019-03-01 22:00,25.31416667,16.71408634,0.6299166667,0,0
2019-03-01 23:00,25.40833333,17.71984734,0.5843333333,0,0
2019-03-02 00:00,25.45083333,18.93666642,0.5256666667,0,0
2019-03-02 01:00,25.4775,20.11819571,0.468,0,0
2019-03-02 02:00,25.435,21.08167538,0.42175,0,0
2019-03-02 03:00,25.41,21.96808393,0.3939166667,0,0
2019-03-02 04:00,25.39333333,22.8774159,0.4138333333,0,0
2019-03-02 05:00,25.38583333,22.98553895,0.4196666667,0,0
2019-03-02 06:00,25.3475,23.09329453,0.4270833333,0,0
2019-03-02 07:00,25.29083333,22.5095843,0.39,0,0
2019-03-02 08:00,25.60285714,22.47578764,0.4135714286,0,0
2019-03-02 09:00,25.81333333,21.22588902,0.435,0,0
2019-03-02 10:00,26.15833333,20.30302035,0.4925833333,0,0
2019-03-02 11:00,26.59916667,19.37950366,0.561,0,0
2019-03-02 12:00,26.99833333,17.83005379,0.6583333333,0,0
2019-03-02 13:00,27.33416667,17.00967048,0.7161666667,0,0
2019-03-02 14:00,27.49166667,15.7512664,0.7870833333,0,0
2019-03-02 15:00,27.58166667,14.80216638,0.8389166667,0,0
2019-03-02 16:00,27.61583333,14.25404436,0.8680833333,0,0
2019-03-02 17:00,27.575,13.82681889,0.8875,0,0
2019-03-02 18:00,27.48333333,13.65380275,0.8914166667,0,0
2019-03-02 19:00,27.36416667,14.0027225,0.868,0,0
2019-03-02 20:00,27.30166667,15.08472175,0.81075,0,0
2019-03-02 21:00,27.12,15.73103439,0.7694166667,0,0
2019-03-02 22:00,26.92916667,16.46986278,0.723,0,0
2019-03-02 23:00,26.8075,17.80777975,0.6498333333,0,0
2019-03-03 00:00,26.71833333,19.43314382,0.5641666667,0,0
2019-03-03 01:00,26.66083333,20.17737524,0.5243333333,0,0
2019-03-03 02:00,26.6075,21.17745846,0.4715,0,0
2019-03-03 03:00,26.56916667,22.13852593,0.44775,0,0
2019-03-03 04:00,26.54416667,22.39347866,0.4609166667,0,0
2019-03-03 05:00,26.49916667,22.82237823,0.4671666667,0,0
2019-03-03 06:00,26.47333333,22.95539487,0.4714166667,0,0
2019-03-03 07:00,26.70166667,22.44084385,0.4595,0,0
2019-03-03 08:00,26.7725,22.5510303,0.4719166667,0,0
2019-03-03 09:00,26.9725,21.05140568,0.4960833333,0,0
2019-03-03 10:00,27.2325,19.84165477,0.5695,0,0
2019-03-03 11:00,27.44833333,19.27244112,0.6088333333,0,0
2019-03-03 12:00,27.70166667,17.94833577,0.6875833333,0,0
2019-03-03 13:00,27.95416667,16.90778042,0.7521666667,0,0
2019-03-03 14:00,28.02916667,15.87442363,0.8079166667,0,0
2019-03-03 15:00,28.12083333,14.90995819,0.8605,0,0
2019-03-03 16:00,28.225,14.62634037,0.8801666667,0,0
2019-03-03 17:00,28.32916667,14.13549254,0.9096666667,0,0
2019-03-03 18:00,28.30083333,14.32902345,0.89875,0,0
2019-03-03 19:00,28.16666667,14.81799994,0.8675,0,0
2019-03-03 20:00,28.02416667,14.83685577,0.8593333333,0,0
2019-03-03 21:00,27.865,15.84680097,0.8008333333,0,0
2019-03-03 22:00,27.71,16.48714391,0.7611666667,0,0
2019-03-03 23:00,27.6025,17.92035707,0.6840833333,0,0
2019-03-04 00:00,27.51083333,18.99045703,0.626,0,0
2019-03-04 01:00,27.43666667,20.12810171,0.5655,0,0
2019-03-04 02:00,27.37583333,21.56081576,0.5015833333,0,0
2019-03-04 03:00,27.3,21.98039021,0.4929166667,0,0
2019-03-04 04:00,27.23583333,22.87142316,0.5113333333,0,0
2019-03-04 05:00,27.0425,22.77881109,0.4928333333,0,0
2019-03-04 06:00,26.51333333,23.12379044,0.4831666667,0,0
2019-03-04 07:00,24.95083333,22.56289594,0.3873333333,0.18275,0.0456875
2019-03-04 08:00,23.97416667,22.241983,0.33,0.33,0.0825
2019-03-04 09:00,23.96666667,21.24232428,0.33625,0.33625,0.0840625
2019-03-04 10:00,24.18583333,20.20864948,0.3988333333,0.3988333333,0.09970833333
2019-03-04 11:00,24.26833333,19.45790181,0.4405833333,0.4405833333,0.1101458333
2019-03-04 12:00,24.25083333,17.91532786,0.5169166667,0.5169166667,0.1292291667
2019-03-04 13:00,24.18416667,16.69958164,0.5740833333,0.5740833333,0.1435208333
2019-03-04 14:00,24.05416667,16.22811115,0.5913333333,0.5913333333,0.1478333333
2019-03-04 15:00,24.09666667,14.97502474,0.65625,0.65625,0.1640625
2019-03-04 16:00,23.905,14.78162046,0.6561666667,0.6561666667,0.1640416667
2019-03-04 17:00,23.53166667,14.18083501,0.66775,0.66775,0.1669375
2019-03-04 18:00,23.30083333,14.29803294,0.6501666667,0.6501666667,0.1625416667
2019-03-04 19:00,24.185,14.10420221,0.704,0.704,0.176
2019-03-04 20:00,25.255,14.88195187,0.7186666667,0.1193333333,0.02983333333
2019-03-04 21:00,25.75666667,16.02276289,0.6866666667,0,0
2019-03-04 22:00,25.98833333,16.35158563,0.6819166667,0,0
2019-03-04 23:00,26.1325,17.99368712,0.607,0,0
2019-03-05 00:00,26.215,18.82172374,0.56975,0,0
2019-03-05 01:00,26.25666667,19.93773764,0.516,0,0
2019-03-05 02:00,26.29166667,21.31141057,0.451,0,0
2019-03-05 03:00,26.27666667,21.80508018,0.4344166667,0,0
2019-03-05 04:00,26.27583333,22.59849728,0.4484166667,0,0
2019-03-05 05:00,26.1675,22.97112155,0.4585833333,0,0
2019-03-05 06:00,25.85666667,22.93778826,0.44225,0,0
2019-03-05 07:00,24.94,22.80215374,0.38725,0.21825,0.0545625
2019-03-05 08:00,24.06166667,22.06510707,0.32725,0.32725,0.0818125
2019-03-05 09:00,23.93083333,21.17442095,0.3424166667,0.3424166667,0.08560416667
2019-03-05 10:00,24.16916667,20.3938715,0.3886666667,0.3886666667,0.09716666667
2019-03-05 11:00,24.26,19.17341055,0.45425,0.45425,0.1135625
2019-03-05 12:00,24.23727273,18.55028526,0.4843636364,0.4843636364,0.1210909091
2019-03-05 13:00,24.26083333,16.80839223,0.5724166667,0.5724166667,0.1431041667
2019-03-05 14:00,24.11083333,15.84097352,0.6133333333,0.6133333333,0.1533333333
2019-03-05 15:00,24.08333333,14.96776008,0.65575,0.65575,0.1639375
2019-03-05 16:00,23.965,14.53878086,0.6715,0.6715,0.167875
2019-03-05 17:00,23.72,14.36485376,0.6676666667,0.6676666667,0.1669166667
2019-03-05 18:00,23.50916667,14.07479497,0.6716666667,0.6716666667,0.1679166667
2019-03-05 19:00,24.26083333,14.19886894,0.7030833333,0.7030833333,0.1757708333
2019-03-05 20:00,25.11916667,14.86782819,0.7124166667,0.2398333333,0.05995833333
2019-03-05 21:00,25.55,15.59403237,0.6976666667,0,0
2019-03-05 22:00,25.72916667,17.14606469,0.6290833333,0,0
2019-03-05 23:00,25.81666667,17.87844102,0.5969166667,0,0
2019-03-06 00:00,25.87666667,18.95575027,0.5461666667,0,0
2019-03-06 01:00,25.89916667,20.51410894,0.46925,0,0
2019-03-06 02:00,25.91416667,21.4588162,0.42975,0,0
2019-03-06 03:00,25.92416667,22.25608645,0.42025,0,0
2019-03-06 04:00,25.945,22.77452983,0.4358333333,0,0
2019-03-06 05:00,25.88083333,22.94550808,0.44125,0,0
2019-03-06 06:00,25.685,23.09626148,0.4389166667,0,0
2019-03-06 07:00,24.78166667,22.60585441,0.3695,0.26675,0.0666875
2019-03-06 08:00,24,22.41429308,0.3248333333,0.3248333333,0.08120833333
2019-03-06 09:00,24.05416667,21.20482107,0.3571666667,0.3571666667,0.08929166667
2019-03-06 10:00,24.24,20.27004667,0.3985833333,0.3985833333,0.09964583333
2019-03-06 11:00,24.41666667,18.90144984,0.4758333333,0.4758333333,0.1189583333
2019-03-06 12:00,24.25916667,17.99135348,0.5133333333,0.5133333333,0.1283333333
2019-03-06 13:00,24.16666667,16.48163838,0.5840833333,0.5840833333,0.1460208333
2019-03-06 14:00,24.09583333,15.60530337,0.6245,0.6245,0.156125
2019-03-06 15:00,23.915,15.20370371,0.6356666667,0.6356666667,0.1589166667
2019-03-06 16:00,23.6425,14.30718159,0.6666666667,0.6666666667,0.1666666667
2019-03-06 17:00,23.4775,14.01359337,0.67325,0.67325,0.1683125
2019-03-06 18:00,23.4425,14.01711203,0.6713333333,0.6713333333,0.1678333333
2019-03-06 19:00,24.13,14.42246295,0.6854166667,0.6854166667,0.1713541667
2019-03-06 20:00,24.955,14.77251585,0.7091666667,0.4116666667,0.1029166667
2019-03-06 21:00,25.36333333,15.7733293,0.6793333333,0,0
2019-03-06 22:00,25.51916667,16.73333025,0.6395,0,0
2019-03-06 23:00,25.565,17.98930742,0.57875,0,0
2019-03-07 00:00,25.57083333,19.005836,0.52825,0,0
2019-03-07 01:00,25.545,20.27886016,0.4633333333,0,0
2019-03-07 02:00,25.53583333,21.3589217,0.4145,0,0
2019-03-07 03:00,25.49333333,21.89112179,0.3885,0,0
2019-03-07 04:00,25.49272727,22.66845608,0.4091818182,0,0
